date,bases,open_access_bases,bytes,open_access_bytes
12/22/2009,1.22805E+13,1.19375E+13,4.04428E+13,4.00696E+13
12/23/2009,1.23692E+13,1.20263E+13,4.05359E+13,4.01627E+13
12/24/2009,1.24326E+13,1.20897E+13,4.06021E+13,4.02289E+13
12/26/2009,1.24464E+13,1.21035E+13,4.06163E+13,4.02431E+13
12/28/2009,1.24469E+13,1.21039E+13,4.06168E+13,4.02436E+13
12/29/2009,1.24493E+13,1.21064E+13,4.06196E+13,4.02464E+13
12/30/2009,1.24567E+13,1.21137E+13,4.06309E+13,4.02577E+13
12/31/2009,1.24693E+13,1.21264E+13,4.06445E+13,4.02713E+13
01/04/2010,1.24703E+13,1.21274E+13,4.06467E+13,4.02735E+13
01/05/2010,1.25033E+13,1.21604E+13,4.06825E+13,4.03093E+13
01/06/2010,1.2559E+13,1.22161E+13,4.07419E+13,4.03687E+13
01/07/2010,1.26229E+13,1.22799E+13,4.08077E+13,4.04345E+13
01/08/2010,1.26927E+13,1.23497E+13,4.09344E+13,4.05612E+13
01/09/2010,1.26984E+13,1.23555E+13,4.09445E+13,4.05714E+13
01/10/2010,1.27421E+13,1.23991E+13,4.10138E+13,4.06406E+13
01/11/2010,1.28957E+13,1.25528E+13,4.12412E+13,4.0868E+13
01/12/2010,1.28968E+13,1.25538E+13,4.12436E+13,4.08704E+13
01/13/2010,1.29108E+13,1.25679E+13,4.12604E+13,4.08872E+13
01/14/2010,1.29262E+13,1.25833E+13,4.12794E+13,4.09063E+13
01/15/2010,1.29345E+13,1.25916E+13,4.12897E+13,4.09165E+13
01/16/2010,1.31511E+13,1.28081E+13,4.15135E+13,4.11403E+13
01/17/2010,1.32516E+13,1.29086E+13,4.16192E+13,4.1246E+13
01/18/2010,1.33014E+13,1.29584E+13,4.16715E+13,4.12983E+13
01/19/2010,1.34465E+13,1.31035E+13,4.18319E+13,4.14582E+13
01/20/2010,1.35033E+13,1.31603E+13,4.1897E+13,4.15233E+13
01/21/2010,1.35579E+13,1.32148E+13,4.20116E+13,4.16379E+13
01/22/2010,1.36925E+13,1.33494E+13,4.2165E+13,4.17913E+13
01/23/2010,1.38344E+13,1.34914E+13,4.23113E+13,4.19376E+13
01/24/2010,1.38801E+13,1.3537E+13,4.23612E+13,4.19875E+13
01/25/2010,1.40334E+13,1.36904E+13,4.25569E+13,4.21832E+13
01/26/2010,1.4354E+13,1.40109E+13,4.38274E+13,4.34537E+13
01/27/2010,1.45028E+13,1.41598E+13,4.39837E+13,4.361E+13
01/28/2010,1.45713E+13,1.42282E+13,4.40657E+13,4.3692E+13
01/29/2010,1.46539E+13,1.43108E+13,4.42123E+13,4.38385E+13
01/30/2010,1.4657E+13,1.43139E+13,4.42198E+13,4.38461E+13
01/31/2010,1.46573E+13,1.43143E+13,4.42205E+13,4.38468E+13
02/01/2010,1.46716E+13,1.43285E+13,4.42387E+13,4.3865E+13
02/02/2010,1.4768E+13,1.44249E+13,4.43398E+13,4.39661E+13
02/03/2010,1.47815E+13,1.44384E+13,4.4358E+13,4.39843E+13
02/04/2010,1.4782E+13,1.44389E+13,4.43586E+13,4.39849E+13
02/05/2010,1.49315E+13,1.45885E+13,4.49919E+13,4.46182E+13
02/06/2010,1.49333E+13,1.45903E+13,4.4996E+13,4.46223E+13
02/08/2010,1.49348E+13,1.45917E+13,4.49993E+13,4.46256E+13
02/09/2010,1.49377E+13,1.45946E+13,4.50049E+13,4.46311E+13
02/10/2010,1.49911E+13,1.4648E+13,4.50646E+13,4.46908E+13
02/11/2010,1.50174E+13,1.46744E+13,4.50922E+13,4.47185E+13
02/12/2010,1.50195E+13,1.46764E+13,4.50948E+13,4.47211E+13
02/13/2010,1.50196E+13,1.46765E+13,4.50949E+13,4.47212E+13
02/14/2010,1.53931E+13,1.505E+13,4.5571E+13,4.51973E+13
02/15/2010,1.53934E+13,1.50503E+13,4.55716E+13,4.51979E+13
02/16/2010,1.54073E+13,1.50642E+13,4.56805E+13,4.53068E+13
02/17/2010,1.56588E+13,1.53158E+13,4.59563E+13,4.55826E+13
02/18/2010,1.56996E+13,1.53565E+13,4.60036E+13,4.56299E+13
02/19/2010,1.76784E+13,1.73353E+13,5.48144E+13,5.44407E+13
02/20/2010,1.76827E+13,1.73397E+13,5.48192E+13,5.44454E+13
02/21/2010,1.77034E+13,1.73603E+13,5.48755E+13,5.45018E+13
02/22/2010,1.7721E+13,1.73779E+13,5.49138E+13,5.45401E+13
02/23/2010,1.79909E+13,1.76479E+13,5.52286E+13,5.48548E+13
02/24/2010,1.83097E+13,1.76798E+13,5.55822E+13,5.49261E+13
02/25/2010,1.83715E+13,1.77416E+13,5.56495E+13,5.49935E+13
02/26/2010,1.85182E+13,1.78883E+13,5.5805E+13,5.5149E+13
02/27/2010,1.85221E+13,1.78922E+13,5.5814E+13,5.51579E+13
02/28/2010,1.85248E+13,1.78948E+13,5.58169E+13,5.51608E+13
03/01/2010,1.88376E+13,1.82077E+13,5.61556E+13,5.54995E+13
03/02/2010,1.88442E+13,1.82143E+13,5.61695E+13,5.55134E+13
03/03/2010,1.88504E+13,1.82205E+13,5.61812E+13,5.55251E+13
03/04/2010,1.89959E+13,1.83534E+13,5.63315E+13,5.56628E+13
03/05/2010,1.91528E+13,1.85103E+13,5.65192E+13,5.58505E+13
03/06/2010,1.91529E+13,1.85104E+13,5.65194E+13,5.58507E+13
03/07/2010,1.9153E+13,1.85105E+13,5.65197E+13,5.58509E+13
03/08/2010,1.91677E+13,1.85252E+13,5.65357E+13,5.5867E+13
03/09/2010,1.91771E+13,1.85346E+13,5.66148E+13,5.59461E+13
03/10/2010,1.91842E+13,1.85417E+13,5.66227E+13,5.59539E+13
03/11/2010,1.92857E+13,1.86432E+13,5.67376E+13,5.60689E+13
03/12/2010,1.92922E+13,1.86497E+13,5.67476E+13,5.60789E+13
03/13/2010,1.93052E+13,1.86628E+13,5.67613E+13,5.60926E+13
03/14/2010,1.93052E+13,1.86628E+13,5.67613E+13,5.60926E+13
03/15/2010,1.99627E+13,1.93202E+13,6.06014E+13,5.99327E+13
03/16/2010,2.00808E+13,1.94383E+13,6.07321E+13,6.00634E+13
03/17/2010,2.01288E+13,1.94863E+13,6.07839E+13,6.01152E+13
03/18/2010,2.02144E+13,1.95719E+13,6.0946E+13,6.02773E+13
03/19/2010,2.04588E+13,1.98164E+13,6.12038E+13,6.0535E+13
03/20/2010,2.05839E+13,1.99414E+13,6.21699E+13,6.15012E+13
03/21/2010,2.06314E+13,1.9989E+13,6.23923E+13,6.17235E+13
03/22/2010,2.07043E+13,2.00618E+13,6.24871E+13,6.18184E+13
03/23/2010,2.07903E+13,2.01478E+13,6.25863E+13,6.19176E+13
03/24/2010,2.0911E+13,2.02685E+13,6.27298E+13,6.20611E+13
03/25/2010,2.09247E+13,2.02822E+13,6.27452E+13,6.20765E+13
03/26/2010,2.09356E+13,2.02932E+13,6.27648E+13,6.20961E+13
03/27/2010,2.09855E+13,2.0343E+13,6.28658E+13,6.21971E+13
03/29/2010,2.10895E+13,2.0447E+13,6.29843E+13,6.23156E+13
03/30/2010,2.11215E+13,2.0479E+13,6.30274E+13,6.23586E+13
03/31/2010,2.12427E+13,2.06002E+13,6.31993E+13,6.25306E+13
04/01/2010,2.12525E+13,2.06101E+13,6.32423E+13,6.25736E+13
04/02/2010,2.12821E+13,2.06397E+13,6.32733E+13,6.26045E+13
04/03/2010,2.12873E+13,2.06448E+13,6.32785E+13,6.26098E+13
04/05/2010,2.13001E+13,2.06576E+13,6.32929E+13,6.26241E+13
04/06/2010,2.13375E+13,2.0695E+13,6.35726E+13,6.29039E+13
04/07/2010,2.1527E+13,2.08845E+13,6.50231E+13,6.43544E+13
04/08/2010,2.17979E+13,2.11554E+13,6.53141E+13,6.46454E+13
04/09/2010,2.21919E+13,2.15495E+13,6.70212E+13,6.63525E+13
04/10/2010,2.22328E+13,2.15904E+13,6.73413E+13,6.66725E+13
04/12/2010,2.2284E+13,2.16415E+13,6.77173E+13,6.70486E+13
04/13/2010,2.23668E+13,2.17243E+13,6.83261E+13,6.76574E+13
04/14/2010,2.24293E+13,2.17869E+13,6.83807E+13,6.7712E+13
04/15/2010,2.24724E+13,2.18258E+13,6.8526E+13,6.78531E+13
04/16/2010,2.25049E+13,2.18583E+13,6.87539E+13,6.8081E+13
04/19/2010,2.26116E+13,2.1965E+13,6.95072E+13,6.88343E+13
04/20/2010,2.26174E+13,2.19708E+13,6.95139E+13,6.8841E+13
04/21/2010,2.26236E+13,2.1977E+13,6.95207E+13,6.88478E+13
04/22/2010,2.26276E+13,2.1981E+13,6.9525E+13,6.8852E+13
04/23/2010,2.26933E+13,2.20468E+13,6.99618E+13,6.92888E+13
04/24/2010,2.27971E+13,2.21505E+13,7.0693E+13,7.00201E+13
04/25/2010,2.28446E+13,2.2198E+13,7.1064E+13,7.03911E+13
04/26/2010,2.30505E+13,2.24039E+13,7.19293E+13,7.12563E+13
04/27/2010,2.31299E+13,2.24833E+13,7.23751E+13,7.17022E+13
04/28/2010,2.32932E+13,2.26466E+13,7.35855E+13,7.29126E+13
04/29/2010,2.34141E+13,2.27471E+13,7.403E+13,7.3334E+13
04/30/2010,2.35128E+13,2.28254E+13,7.44382E+13,7.37213E+13
05/01/2010,2.36144E+13,2.29269E+13,7.51548E+13,7.44379E+13
05/02/2010,2.37015E+13,2.3014E+13,7.58385E+13,7.51217E+13
05/03/2010,2.37495E+13,2.3062E+13,7.62041E+13,7.54873E+13
05/04/2010,2.38324E+13,2.3145E+13,7.66262E+13,7.59093E+13
05/05/2010,2.39301E+13,2.32427E+13,7.73907E+13,7.66738E+13
05/06/2010,2.4466E+13,2.3536E+13,7.88522E+13,7.78806E+13
05/07/2010,2.45448E+13,2.36139E+13,7.92727E+13,7.82976E+13
05/08/2010,2.46686E+13,2.37378E+13,8.01557E+13,7.91806E+13
05/09/2010,2.47058E+13,2.37749E+13,8.04427E+13,7.94676E+13
05/10/2010,2.47947E+13,2.38638E+13,8.10818E+13,8.01067E+13
05/11/2010,2.50184E+13,2.40673E+13,8.19312E+13,8.09229E+13
05/12/2010,2.51204E+13,2.41693E+13,8.26659E+13,8.16576E+13
05/13/2010,2.51261E+13,2.4175E+13,8.26725E+13,8.16642E+13
05/14/2010,2.53579E+13,2.44063E+13,8.29164E+13,8.1906E+13
05/15/2010,2.54057E+13,2.44536E+13,8.29673E+13,8.19553E+13
05/17/2010,2.54068E+13,2.44548E+13,8.29697E+13,8.19576E+13
05/18/2010,2.54095E+13,2.4455E+13,8.29803E+13,8.1958E+13
05/19/2010,2.54407E+13,2.44754E+13,8.30661E+13,8.19992E+13
05/20/2010,2.54572E+13,2.44876E+13,8.30961E+13,8.2012E+13
05/21/2010,2.54676E+13,2.4498E+13,8.31094E+13,8.20252E+13
05/22/2010,2.54869E+13,2.45167E+13,8.31332E+13,8.20462E+13
05/23/2010,2.54923E+13,2.45205E+13,8.31439E+13,8.20503E+13
05/24/2010,2.55573E+13,2.45843E+13,8.32144E+13,8.21164E+13
05/25/2010,2.57542E+13,2.47771E+13,8.34299E+13,8.23153E+13
05/26/2010,2.58584E+13,2.48798E+13,8.35429E+13,8.24224E+13
05/27/2010,2.59187E+13,2.49361E+13,8.36182E+13,8.24816E+13
05/28/2010,2.59775E+13,2.49878E+13,8.37021E+13,8.25358E+13
05/31/2010,2.59805E+13,2.49907E+13,8.37063E+13,8.254E+13
06/01/2010,2.60998E+13,2.51091E+13,8.38344E+13,8.2664E+13
06/02/2010,2.6101E+13,2.51103E+13,8.38374E+13,8.26669E+13
06/03/2010,2.6101E+13,2.51103E+13,8.38374E+13,8.26669E+13
06/04/2010,2.6233E+13,2.52357E+13,8.39977E+13,8.27998E+13
06/06/2010,2.62333E+13,2.5236E+13,8.39985E+13,8.28005E+13
06/07/2010,2.63385E+13,2.53387E+13,8.41177E+13,8.29093E+13
06/08/2010,2.65772E+13,2.55772E+13,8.43677E+13,8.31591E+13
06/09/2010,2.65914E+13,2.55803E+13,8.44175E+13,8.3163E+13
06/10/2010,2.6593E+13,2.55818E+13,8.44193E+13,8.31648E+13
06/11/2010,2.66108E+13,2.55983E+13,8.44429E+13,8.31866E+13
06/14/2010,2.66137E+13,2.56012E+13,8.44468E+13,8.31905E+13
06/15/2010,2.6617E+13,2.56042E+13,8.44528E+13,8.31954E+13
06/16/2010,2.67137E+13,2.57007E+13,8.45523E+13,8.32938E+13
06/17/2010,2.68699E+13,2.58505E+13,8.48541E+13,8.3569E+13
06/18/2010,2.70159E+13,2.59964E+13,8.50288E+13,8.37437E+13
06/19/2010,2.70161E+13,2.59967E+13,8.50294E+13,8.37444E+13
06/21/2010,2.7028E+13,2.59991E+13,8.50724E+13,8.3748E+13
06/22/2010,2.70296E+13,2.60007E+13,8.5076E+13,8.37516E+13
06/23/2010,2.70423E+13,2.60134E+13,8.50941E+13,8.37697E+13
06/24/2010,2.70618E+13,2.60329E+13,8.51231E+13,8.37987E+13
06/25/2010,2.71937E+13,2.61638E+13,8.53382E+13,8.4012E+13
06/26/2010,2.71976E+13,2.61677E+13,8.53885E+13,8.40623E+13
06/27/2010,2.72009E+13,2.6171E+13,8.53919E+13,8.40657E+13
06/28/2010,2.72066E+13,2.61767E+13,8.54268E+13,8.41006E+13
06/29/2010,2.72259E+13,2.6196E+13,8.55207E+13,8.41945E+13
06/30/2010,2.73321E+13,2.63022E+13,8.6426E+13,8.50998E+13
07/01/2010,2.74092E+13,2.63794E+13,8.66012E+13,8.52749E+13
07/02/2010,2.74204E+13,2.6389E+13,8.66204E+13,8.52882E+13
07/03/2010,2.74213E+13,2.63899E+13,8.66226E+13,8.52904E+13
07/04/2010,2.7486E+13,2.64546E+13,8.66885E+13,8.53563E+13
07/06/2010,2.7487E+13,2.64556E+13,8.66907E+13,8.53584E+13
07/07/2010,2.74921E+13,2.64607E+13,8.66962E+13,8.53639E+13
07/08/2010,2.8316E+13,2.65426E+13,8.75918E+13,8.55005E+13
07/09/2010,2.87409E+13,2.65896E+13,8.80302E+13,8.55528E+13
07/10/2010,2.8991E+13,2.65906E+13,8.82871E+13,8.55552E+13
07/11/2010,2.90051E+13,2.65906E+13,8.83016E+13,8.55552E+13
07/12/2010,2.9886E+13,2.67269E+13,8.92055E+13,8.5698E+13
07/13/2010,3.0034E+13,2.67269E+13,8.93567E+13,8.5698E+13
07/14/2010,3.04236E+13,2.69615E+13,8.97573E+13,8.59402E+13
07/15/2010,3.06625E+13,2.70066E+13,9.00029E+13,8.59877E+13
07/16/2010,3.0792E+13,2.70175E+13,9.01365E+13,8.60004E+13
07/17/2010,3.08111E+13,2.70214E+13,9.01595E+13,8.60079E+13
07/19/2010,3.08726E+13,2.70347E+13,9.02255E+13,8.60246E+13
07/20/2010,3.0889E+13,2.70427E+13,9.02436E+13,8.60341E+13
07/21/2010,3.09094E+13,2.70631E+13,9.02704E+13,8.60609E+13
07/22/2010,3.09533E+13,2.7107E+13,9.06451E+13,8.64357E+13
07/23/2010,3.10053E+13,2.7159E+13,9.15263E+13,8.73169E+13
07/24/2010,3.10348E+13,2.71885E+13,9.18212E+13,8.76117E+13
07/25/2010,3.11169E+13,2.72706E+13,9.19059E+13,8.76964E+13
07/26/2010,3.12677E+13,2.74214E+13,9.20641E+13,8.78547E+13
07/27/2010,3.12955E+13,2.74493E+13,9.21002E+13,8.78908E+13
07/28/2010,3.13256E+13,2.74793E+13,9.21656E+13,8.79561E+13
07/29/2010,3.28701E+13,2.74794E+13,9.37429E+13,8.79563E+13
07/30/2010,3.2992E+13,2.74853E+13,9.38678E+13,8.79628E+13
07/31/2010,3.29957E+13,2.7489E+13,9.38734E+13,8.79683E+13
08/01/2010,3.29973E+13,2.74906E+13,9.38768E+13,8.79718E+13
08/02/2010,3.30097E+13,2.7493E+13,9.38923E+13,8.79764E+13
08/03/2010,3.30265E+13,2.75098E+13,9.3923E+13,8.80071E+13
08/04/2010,3.60809E+13,3.05641E+13,9.73258E+13,9.141E+13
08/05/2010,3.61429E+13,3.05883E+13,9.73954E+13,9.14409E+13
08/06/2010,3.61586E+13,3.0604E+13,9.74192E+13,9.14647E+13
08/07/2010,3.61645E+13,3.06043E+13,9.74352E+13,9.14655E+13
08/09/2010,3.83874E+13,3.07312E+13,9.97498E+13,9.15687E+13
08/10/2010,3.84633E+13,3.07636E+13,9.9836E+13,9.16106E+13
08/11/2010,3.85463E+13,3.07869E+13,9.99789E+13,9.16572E+13
08/12/2010,3.8579E+13,3.08196E+13,1.00023E+14,9.17011E+13
08/13/2010,3.91917E+13,3.08356E+13,1.00653E+14,9.17195E+13
08/14/2010,3.9708E+13,3.08376E+13,1.0118E+14,9.17217E+13
08/16/2010,3.97606E+13,3.08902E+13,1.01232E+14,9.17735E+13
08/17/2010,4.00788E+13,3.09317E+13,1.01559E+14,9.18179E+13
08/18/2010,4.02196E+13,3.10724E+13,1.01718E+14,9.19769E+13
08/19/2010,4.06496E+13,3.14929E+13,1.02158E+14,9.24065E+13
08/20/2010,4.11147E+13,3.19347E+13,1.02637E+14,9.28623E+13
08/21/2010,4.15251E+13,3.23451E+13,1.03057E+14,9.32818E+13
08/22/2010,4.15364E+13,3.23564E+13,1.03071E+14,9.32965E+13
08/23/2010,4.18744E+13,3.2656E+13,1.03421E+14,9.36073E+13
08/24/2010,4.27766E+13,3.30367E+13,1.04351E+14,9.40037E+13
08/25/2010,4.36375E+13,3.30456E+13,1.0523E+14,9.40132E+13
08/26/2010,4.37826E+13,3.30507E+13,1.05379E+14,9.40183E+13
08/27/2010,4.3889E+13,3.31047E+13,1.05491E+14,9.4077E+13
08/28/2010,4.41072E+13,3.33229E+13,1.05718E+14,9.43041E+13
08/29/2010,4.4218E+13,3.3395E+13,1.05832E+14,9.43785E+13
08/30/2010,4.42314E+13,3.33978E+13,1.05846E+14,9.43817E+13
08/31/2010,4.42579E+13,3.34243E+13,1.06005E+14,9.45406E+13
09/01/2010,4.43231E+13,3.34895E+13,1.06532E+14,9.50682E+13
09/02/2010,4.43293E+13,3.34957E+13,1.0654E+14,9.50754E+13
09/03/2010,4.43597E+13,3.35228E+13,1.06578E+14,9.51059E+13
09/04/2010,4.43603E+13,3.35234E+13,1.0658E+14,9.51072E+13
09/06/2010,4.43605E+13,3.35236E+13,1.0658E+14,9.51078E+13
09/07/2010,4.44335E+13,3.35607E+13,1.06658E+14,9.51476E+13
09/08/2010,4.46007E+13,3.3726E+13,1.06835E+14,9.53182E+13
09/09/2010,4.4662E+13,3.37872E+13,1.06899E+14,9.5382E+13
09/10/2010,4.49183E+13,3.40435E+13,1.07601E+14,9.60842E+13
09/11/2010,4.492E+13,3.40453E+13,1.07608E+14,9.60907E+13
09/12/2010,4.492E+13,3.40453E+13,1.07608E+14,9.60907E+13
09/13/2010,4.49692E+13,3.40892E+13,1.07663E+14,9.61407E+13
09/14/2010,4.95362E+13,3.86562E+13,1.12639E+14,1.01116E+14
09/15/2010,4.97031E+13,3.88231E+13,1.14089E+14,1.02566E+14
09/16/2010,4.99632E+13,3.90694E+13,1.16063E+14,1.04526E+14
09/17/2010,5.01924E+13,3.92986E+13,1.17413E+14,1.05876E+14
09/18/2010,5.04338E+13,3.954E+13,1.18961E+14,1.07424E+14
09/19/2010,5.05432E+13,3.96493E+13,1.20852E+14,1.09315E+14
09/20/2010,5.0588E+13,3.96942E+13,1.21269E+14,1.09732E+14
09/21/2010,5.07742E+13,3.98731E+13,1.21462E+14,1.09917E+14
09/22/2010,5.10365E+13,4.01191E+13,1.22286E+14,1.10725E+14
09/23/2010,5.12558E+13,4.02897E+13,1.22524E+14,1.10913E+14
09/24/2010,5.15193E+13,4.05158E+13,1.22797E+14,1.11148E+14
09/25/2010,5.15517E+13,4.05482E+13,1.2337E+14,1.11721E+14
09/26/2010,5.15517E+13,4.05482E+13,1.2337E+14,1.11721E+14
09/27/2010,5.15785E+13,4.0575E+13,1.23399E+14,1.1175E+14
09/28/2010,5.15858E+13,4.05822E+13,1.23406E+14,1.11757E+14
09/29/2010,5.16E+13,4.05965E+13,1.23423E+14,1.11774E+14
09/30/2010,5.16362E+13,4.06327E+13,1.2389E+14,1.12242E+14
10/01/2010,5.17405E+13,4.0737E+13,1.24909E+14,1.1326E+14
10/02/2010,5.1749E+13,4.07455E+13,1.24928E+14,1.13279E+14
10/04/2010,5.17846E+13,4.07811E+13,1.25027E+14,1.13379E+14
10/05/2010,5.21818E+13,4.11783E+13,1.25999E+14,1.1435E+14
10/06/2010,5.3442E+13,4.24385E+13,1.28003E+14,1.16354E+14
10/07/2010,5.45007E+13,4.34971E+13,1.2928E+14,1.17631E+14
10/08/2010,5.50895E+13,4.4086E+13,1.31249E+14,1.196E+14
10/09/2010,5.59846E+13,4.49811E+13,1.32204E+14,1.20555E+14
10/10/2010,5.64524E+13,4.54488E+13,1.32685E+14,1.21036E+14
10/11/2010,5.6459E+13,4.54554E+13,1.32701E+14,1.21052E+14
10/12/2010,5.65192E+13,4.55157E+13,1.32776E+14,1.21127E+14
10/13/2010,5.65781E+13,4.55746E+13,1.32938E+14,1.21289E+14
10/14/2010,5.6856E+13,4.58525E+13,1.33274E+14,1.21625E+14
10/15/2010,5.68707E+13,4.58672E+13,1.33308E+14,1.21659E+14
10/16/2010,5.68735E+13,4.587E+13,1.33313E+14,1.21664E+14
10/18/2010,5.69611E+13,4.59576E+13,1.33449E+14,1.218E+14
10/19/2010,5.69965E+13,4.5993E+13,1.33532E+14,1.21883E+14
10/20/2010,5.70536E+13,4.605E+13,1.33607E+14,1.21958E+14
10/21/2010,5.71868E+13,4.61833E+13,1.33753E+14,1.22104E+14
10/22/2010,5.75635E+13,4.656E+13,1.34148E+14,1.22499E+14
10/25/2010,5.75725E+13,4.6569E+13,1.34188E+14,1.22539E+14
10/26/2010,5.76466E+13,4.66431E+13,1.34273E+14,1.22624E+14
10/27/2010,5.76647E+13,4.66612E+13,1.343E+14,1.22651E+14
10/28/2010,5.77689E+13,4.67654E+13,1.34694E+14,1.23045E+14
10/29/2010,5.78157E+13,4.68122E+13,1.34964E+14,1.23315E+14
10/30/2010,5.78695E+13,4.68659E+13,1.35026E+14,1.23377E+14
10/31/2010,5.7881E+13,4.68775E+13,1.3505E+14,1.23402E+14
11/01/2010,5.84659E+13,4.74624E+13,1.35659E+14,1.2401E+14
11/02/2010,5.92212E+13,4.82177E+13,1.36434E+14,1.24785E+14
11/03/2010,5.96187E+13,4.86152E+13,1.36931E+14,1.25282E+14
11/04/2010,5.97343E+13,4.87308E+13,1.3742E+14,1.25771E+14
11/05/2010,6.0049E+13,4.90455E+13,1.39596E+14,1.27947E+14
11/08/2010,6.12348E+13,5.02313E+13,1.41193E+14,1.29544E+14
11/09/2010,6.15019E+13,5.04984E+13,1.42344E+14,1.30695E+14
11/10/2010,6.20617E+13,5.10582E+13,1.44458E+14,1.32809E+14
11/11/2010,6.24093E+13,5.14057E+13,1.46731E+14,1.35083E+14
11/12/2010,6.26952E+13,5.16917E+13,1.47996E+14,1.36347E+14
11/13/2010,6.27967E+13,5.17932E+13,1.48309E+14,1.3666E+14
11/15/2010,6.2946E+13,5.19425E+13,1.49824E+14,1.38175E+14
11/16/2010,6.30505E+13,5.2024E+13,1.5084E+14,1.39167E+14
11/17/2010,6.30823E+13,5.20559E+13,1.50875E+14,1.39203E+14
11/18/2010,6.31428E+13,5.21163E+13,1.51145E+14,1.39472E+14
11/19/2010,6.31569E+13,5.21305E+13,1.51178E+14,1.39506E+14
11/20/2010,6.31598E+13,5.21333E+13,1.51185E+14,1.39512E+14
11/22/2010,6.32154E+13,5.21889E+13,1.51249E+14,1.39577E+14
11/23/2010,6.32356E+13,5.22092E+13,1.51274E+14,1.39602E+14
11/24/2010,6.32503E+13,5.22238E+13,1.5133E+14,1.39658E+14
11/25/2010,6.32544E+13,5.22279E+13,1.5134E+14,1.39668E+14
11/26/2010,6.32843E+13,5.22579E+13,1.51376E+14,1.39703E+14
11/27/2010,6.33041E+13,5.22776E+13,1.51398E+14,1.39726E+14
11/28/2010,6.33304E+13,5.23039E+13,1.51433E+14,1.39761E+14
11/29/2010,6.36082E+13,5.25817E+13,1.51846E+14,1.40174E+14
11/30/2010,6.36633E+13,5.26368E+13,1.51918E+14,1.40246E+14
12/01/2010,6.42411E+13,5.32147E+13,1.5252E+14,1.40848E+14
12/02/2010,6.42688E+13,5.32423E+13,1.52549E+14,1.40877E+14
12/03/2010,6.43998E+13,5.33725E+13,1.52691E+14,1.41015E+14
12/04/2010,6.45207E+13,5.34934E+13,1.53164E+14,1.41489E+14
12/06/2010,6.51252E+13,5.4098E+13,1.53805E+14,1.42129E+14
12/07/2010,6.53268E+13,5.42995E+13,1.54016E+14,1.4234E+14
12/08/2010,6.55926E+13,5.45653E+13,1.54292E+14,1.42617E+14
12/09/2010,6.61714E+13,5.51441E+13,1.54925E+14,1.43249E+14
12/10/2010,6.6502E+13,5.54748E+13,1.55341E+14,1.43665E+14
12/11/2010,6.65779E+13,5.55506E+13,1.55428E+14,1.43753E+14
12/13/2010,6.67632E+13,5.5736E+13,1.55618E+14,1.43942E+14
12/14/2010,6.77332E+13,5.67059E+13,1.56709E+14,1.45033E+14
12/15/2010,6.84466E+13,5.74193E+13,1.57744E+14,1.46068E+14
12/16/2010,7.11939E+13,6.01236E+13,1.60653E+14,1.48934E+14
12/17/2010,7.13632E+13,6.02929E+13,1.60846E+14,1.49126E+14
12/18/2010,7.13636E+13,6.02929E+13,1.60847E+14,1.49126E+14
12/19/2010,7.13645E+13,6.02939E+13,1.60848E+14,1.49127E+14
12/20/2010,7.15708E+13,6.05002E+13,1.61075E+14,1.49354E+14
12/21/2010,7.15831E+13,6.05125E+13,1.61189E+14,1.49468E+14
12/22/2010,7.17998E+13,6.07291E+13,1.61434E+14,1.49713E+14
12/23/2010,7.18112E+13,6.07405E+13,1.61448E+14,1.49727E+14
12/24/2010,7.18118E+13,6.07412E+13,1.61449E+14,1.49728E+14
12/26/2010,7.18146E+13,6.0744E+13,1.61453E+14,1.49732E+14
12/27/2010,7.18328E+13,6.07622E+13,1.61471E+14,1.4975E+14
12/28/2010,7.1864E+13,6.07917E+13,1.61513E+14,1.49785E+14
12/29/2010,7.18979E+13,6.08255E+13,1.61552E+14,1.49824E+14
12/30/2010,7.19525E+13,6.08802E+13,1.61609E+14,1.49881E+14
12/31/2010,7.20747E+13,6.10024E+13,1.61748E+14,1.5002E+14
01/01/2011,7.20972E+13,6.10249E+13,1.61772E+14,1.50044E+14
01/03/2011,7.22319E+13,6.11596E+13,1.61978E+14,1.5025E+14
01/04/2011,7.22608E+13,6.11878E+13,1.62021E+14,1.5029E+14
01/05/2011,7.23512E+13,6.12769E+13,1.62134E+14,1.50398E+14
01/06/2011,7.24573E+13,6.13633E+13,1.62245E+14,1.50489E+14
01/07/2011,7.24815E+13,6.13874E+13,1.62473E+14,1.50716E+14
01/08/2011,7.25615E+13,6.14674E+13,1.63248E+14,1.51492E+14
01/09/2011,7.27606E+13,6.16663E+13,1.63574E+14,1.51816E+14
01/10/2011,7.33611E+13,6.22653E+13,1.64208E+14,1.52444E+14
01/11/2011,7.34717E+13,6.23752E+13,1.64324E+14,1.52557E+14
01/12/2011,7.35017E+13,6.24051E+13,1.64363E+14,1.52596E+14
01/13/2011,7.35047E+13,6.24081E+13,1.64367E+14,1.526E+14
01/14/2011,7.36026E+13,6.25045E+13,1.6488E+14,1.53106E+14
01/15/2011,7.36035E+13,6.25054E+13,1.64882E+14,1.53109E+14
01/16/2011,7.36364E+13,6.25383E+13,1.64916E+14,1.53142E+14
01/17/2011,7.36368E+13,6.25387E+13,1.64916E+14,1.53143E+14
01/18/2011,7.36574E+13,6.25591E+13,1.64946E+14,1.53172E+14
